Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min
20502.94032619885,-2057493.1080053058,-220.73846980639075,9261.865781692095,-83.94764836824922,8.45214981306541,-33.71580078842017,198.16456241023582,3014.578296109273,-60.051311845337246,1558.8222191339764,-625.501744658638,74840712.02463585,140776.73285331714,-8692498.008435983,-15524009.382858388,4264375.128324691,-5882269.295664065,4607317.732401272,786537.409401122,-13615465.04950884,-17628956.722428918,9083853.179878574,-936478.6996710822,-13018340.905849742,160359.0779485721,-3732618.319138702,11145488.468936175,463591.8854626735,-2677183.3899639137,112523.83010420893,41020.90034532093,31.2787561343175,6381.930145599733,528.4020915365177,-1288.8593167792205,-542065.7082858492,-0.14213462605487204,1.1015091475426242,1.2843823527042966,8.30049573503942,-7176.729704896445,1653.071457006522,12520.22432345904,161.54383294489423,-181169.1421715795,-330831.78844944696,-1980614.8382334071,-1521791.291814071,-21172204.117876273,284720.5660787262,17384583.907384627
19767.35234234381,-2139186.7943263967,-230.0746223741812,9257.004333868575,-67.2740978335203,9.845826772125353,-26.324532293831055,190.10206527197272,3060.0370085193463,-58.92085541906001,1577.9754196233746,-605.0734563761446,73785244.574669,137082.74032688298,-8808520.543698391,-15686620.008886844,3122054.3963868124,-6029143.295460983,4638079.145898273,628745.5272345608,-13804352.391290046,-17900243.4835373,9000441.660896432,-626899.4014486913,-13340492.223504951,71344.08023884008,-3933146.094891561,10973665.922887735,1128576.3634471998,-2698201.2625053846,101472.03344550257,42353.0378630471,31.300885301144202,6359.647390973059,523.8191077086734,-1283.8490816001672,-517928.62912889046,-0.1378339075229733,1.088608197978327,1.306380914989181,-2.1503146950808514,-7098.050966016935,1400.3684672888376,12514.933726552983,170.99076568892548,-140944.62839135854,-305937.90030198544,-1948433.8014077465,-1516169.9985937476,-21067274.162803385,-365686.6895832382,18318692.587224863
21026.84344923698,-1432860.561019646,-192.41110842428088,9126.790395577844,-40.07343435018353,10.811408505676145,-34.88622356651179,191.2053914688902,3040.828101872915,-59.5952611846831,1583.8796916033696,-556.1877315457232,75052602.83528674,140463.77314488695,-8672609.671146767,-15344236.036652032,3716037.3986312235,-5971880.198306031,3729553.366085563,1117350.2321576425,-13993239.899904724,-18468203.57860242,8761365.670064926,-1934436.6783657651,-13249793.706223078,37427.95533381519,-3343157.603564972,11034381.227174146,1103973.62352195,-2729029.771380501,105115.98237901035,42190.57604684106,30.769095052440505,6396.927536014402,525.6339653571989,-1285.818528861206,-609974.5883739853,-0.13777994928055862,1.074463088329019,1.2952746758319238,7.033252451875569,-7031.48264265022,2206.422653409345,12488.27034760289,172.60980243942066,-127987.81679390174,-328085.90989243536,-1961934.006320361,-1524890.431871206,-22374529.3115165,441214.70548363775,17512371.86712281
19642.664307025763,-2360871.7257192824,-222.33086234268376,8605.858963508565,-73.86587963953983,10.569149161493964,-32.40665691101408,194.30652616383804,3061.4150209715667,-57.44321769583231,1563.1702820120074,-622.7647075889447,74593127.62376596,137554.82270265638,-8607796.85862321,-15369439.931189109,3790257.8409870537,-6036521.182051363,4220581.867234785,1264956.8907787816,-13559433.32817763,-17335547.931296542,8848224.097595029,-1139603.9381964765,-13020779.911992554,90808.61894123675,-4172122.8770876136,11163315.12502584,1475910.2786778542,-2721786.414078555,110617.75988144038,41901.737996245014,30.158678554605952,6349.512069663887,525.7195521868773,-1282.794444161226,-556328.89675063,-0.13178860811896598,1.0839644702859492,1.2914577746736458,-4.382782381897869,-6840.960452709947,1832.3259393895078,12586.26537371958,204.17393567848768,-137141.41490174475,-300115.80736480316,-1985194.5398376677,-1499668.3606354378,-20824469.355595563,422509.5545134805,17680126.909662377
-19230.015820652072,15226618.059226036,-1403.9990716427678,-1862.8409690325336,277.6700346195624,78.05654275355073,48.167876687960884,91.35350979060124,624.3881511705467,-11.824203198989728,1111.9894617838393,-1876.0567827189238,39523651.802608624,436776.4417519023,3153936.3736291816,14480191.764216367,-18873229.515313968,2476505.520104346,59079505.92925782,3490900.981160235,-1486554.4450712698,-18277295.980546623,-11560405.091524687,-40436548.78288207,14104510.914259909,-8471035.932702292,14092348.984015375,10767751.923116824,23888232.00876835,-996932.844427822,205092.26555636153,10454.414438045093,13.925651387023823,171.4687478814833,-334.0469278258222,88.6537018163003,-1514497.2830102318,0.0168438087049285,0.2061790712397379,0.5355053596614577,-194.9441749725328,9408.547527908879,-22314.294969249033,2079.0919396083473,-1629.7222495773249,2166301.007564456,-47184.770775281606,-728848.2320788606,456098.9464501107,-80403696.33079456,-17617938.421454754,-10371108.698597418
-17142.740590180772,13288043.463010492,-1504.6864386624886,-1555.2369200289884,317.71266372728,76.67083116888847,26.32997109528604,112.68572359569816,622.880679179963,-8.2084800685913,1099.1833666889138,-1896.1592412477808,44385743.75434332,416603.00861897884,3273257.029521581,14343451.95234175,-19326432.576490648,2335713.127002311,59585029.70427639,4186970.1759672267,-1047604.7495526187,-16944884.48812841,-11937573.687056122,-39775801.032960005,14226271.140496908,-8739486.950473037,11631408.401145708,11153211.019735023,22517934.33794667,-1025653.0455676661,197728.3987685339,8637.85127390002,11.624490615977527,504.0026052518281,-321.9833223848382,88.17928891009907,-1469835.6922022915,0.019769288563387902,0.22240308509434598,0.5573708035467299,-196.30167859236283,9840.27280365432,-22922.222770790504,2104.0460946083667,-1679.785186682397,2190745.125444519,8248.901103124095,-821149.1076425232,460673.4060385045,-79026801.7459972,-17256601.200286034,-7641466.477800611
-19125.063436488832,14611366.950754015,-1501.4438776053457,-1423.9260927463565,284.44976615369,76.67107850642573,49.11217859831504,98.60706777193636,702.9460499636643,-12.824371298881388,1154.9170527893407,-1859.5641360513287,43133049.03554523,438994.3446747446,3111393.955110614,14766892.140487285,-17354943.78660029,2572650.868298624,61969873.68640304,3226110.1259583035,-411729.7804776132,-18752000.7925044,-11665142.55862973,-37779788.958703965,15003094.64657866,-8521708.77844421,10673712.172964104,10552701.00547995,23846683.840069395,-890658.2065177498,220921.62233049603,6975.636333401517,13.6649437001734,402.8619377836625,-334.95801006311433,115.74799167878771,-1482731.6055553202,0.02367546067220027,0.18191475002912316,0.5802189831401259,-169.43940904852118,8810.765806200447,-22733.60545106555,1925.9100186273733,-1646.968204619155,2125508.905364462,-113757.77294049184,-729355.4271055434,474680.7542962712,-76963595.71396212,-17319668.690404605,-4985382.945366299
20148.622442216787,-2108080.9270001,-238.77168344003277,9271.511314697991,-83.58423417040953,11.220738728134863,-34.621098808329876,189.97927705270178,3002.0742736720017,-59.850402109609696,1577.961329586724,-585.4825570562109,74323248.24747549,136196.78564113888,-8591053.391399667,-15726655.342904843,3346457.5206657955,-6032730.038895435,4353826.283661393,1038913.0803382464,-13458040.78536886,-17493263.03543233,8724568.240931273,-629470.2146714274,-13328198.596749632,32765.18343048403,-4329466.208372548,10852394.37170704,259755.10130783526,-2658378.9261224815,111886.21532581808,42291.415056566046,30.285352318111347,6325.472301918162,522.7089225739219,-1263.1790239646245,-438961.9646558877,-0.1404567251163992,1.0884982613635685,1.2903590417716744,3.0333715237972854,-6948.7877979896675,1820.013250699405,12231.36735150739,198.74110549640017,-128293.85324144056,-326105.922684961,-2000021.3093763632,-1518793.1423303322,-22533134.793656066,1628490.6534519093,18167751.245585546
-18899.1035146964,11384321.521582931,-1511.453669565389,-2302.116455393406,342.0997265739537,75.86347646874964,61.00751505031951,99.78399253160404,663.5516308063379,-5.670268220978976,1166.6262969092224,-1875.3861495387873,40962764.035819195,439825.2644943026,3311265.3995869122,14150935.045467293,-16430769.328154722,2650219.7833095253,58262338.988100074,3739941.0929045747,-1719945.2025792738,-18218582.33096823,-12513358.537857736,-40896513.63970957,15229210.576631403,-9252379.648647273,12673656.246366186,11489226.993706504,24172851.462218665,-935035.5885239411,214805.30223123892,6938.48588587884,12.513008311521556,180.51430265848796,-362.6760677222603,127.67057308860302,-1477547.463517861,0.004361609505167396,0.1818081850929515,0.5212958771826058,-167.2482560248529,9375.474224619182,-23515.203811462747,1456.518441132249,-1658.7002315907323,2172578.6993731554,-39794.61159968631,-717766.3059487462,486302.2264518674,-80188858.10901816,-18045275.83061222,-7263845.271111375
20387.926625425214,-3666657.558709657,-213.50278432468195,9208.42911246834,-23.031303456855085,11.610811332741044,-29.69905519122645,187.10555284994496,2934.7900803552884,-58.402391695561555,1569.8428012782956,-603.9655815605843,74822214.01047365,137266.1629411811,-8520615.131014595,-15565962.573827922,3809759.260076413,-5899872.256929339,3652687.340329226,1088612.2842462896,-13802728.13892189,-17056454.99830266,9172002.29244534,153797.63430180028,-13188953.697778663,147107.68499397347,-3627383.7670723125,11151307.72940327,1824101.3930757607,-2626741.1631766586,101901.41176412677,40474.30527254269,31.171500395463482,6294.231839869652,522.7650699043468,-1252.590286416165,-602642.8033229063,-0.13850229910677286,1.0756013375129791,1.2861403231977162,11.762606288205205,-7019.067658309746,1618.8059874170185,12457.651050394898,200.69861252335073,-176704.27894613423,-302892.9022594238,-2012706.9307218501,-1506468.1368371653,-22272750.33317881,1087712.53085066,17489244.23109014
