Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min
-29086.833745709213,3870244.862085879,67.93811307764813,13746.186194965223,-666.4572012738971,-2.4429562513344223,362.6755860444183,39.18723645478683,-1393.2996840628252,100.16408611520329,-659.5944711428028,-656.4113312145955,-50837110.08007212,104172.39285380265,98917.11980788596,7427446.879179167,224130.51679023728,2397131.711343445,23923703.50354573,-3589410.165037989,-1107249.3347204123,69374721.81884563,-1146528.0499944463,-27290846.967543766,-1335359.600567524,9980510.473848224,3915803.065233384,5987880.656771862,-3599839.6818223177,-1755634.282894185,-156309.41864351905,76582.88836088698,9.35393944990733,-1033.1901358393798,-366.6302772812488,1576.1628757324954,4125307.344344049,-0.2839868455305264,-0.21921017286760552,0.10666168858729641,480.8575788246943,16869.884643754627,9882.115136491735,16339.917870273859,320.6869240507283,-934343.114476786,-489348.2379670326,375418.4345986885,-418080.5706787554,-1960719.3527784292,-23975755.476019952,-54365889.58222233
-17305.584988627288,11241922.65660727,-1453.4851681511495,-1835.1897021425227,337.4014139749189,79.35894875793537,60.22258201026324,124.37083272519197,626.7092724761895,-12.798602588100941,1195.9087112736274,-1888.500530234558,45108778.47350554,429220.64534263127,2776038.1443342147,13722825.154585598,-20937429.941971622,2670316.6055826535,57376800.13581997,4345271.792625155,-1801747.9175419249,-17148367.995326385,-11757256.442132607,-39607721.95167087,15549833.09853921,-8894181.662863089,9281878.32283229,10119756.964054722,25391761.11436161,-749990.545615007,222882.40454325298,5139.861591610748,10.25661167794788,359.78799006402744,-346.318052449585,102.83994550622543,-1460369.2642632816,0.017581775137986498,0.24712205899475184,0.5321011997330394,-211.51549142569908,8865.055907303231,-23184.93482300997,2137.6803445781097,-1624.5080328197698,2124551.7399414317,-77481.54977433464,-718184.2385136823,421997.87029166374,-79568369.8460467,-15253456.26063583,-9523327.880631445
-19537.88614583502,12299576.690874752,-1405.4722681806272,-1219.426541592858,286.5123645183925,77.4914603373019,56.524606594535854,81.79222143318748,586.8486875152298,-14.581313610242375,1118.3561468105338,-1809.7243218026447,41600365.95278368,432480.51323721,2685427.2828205307,13500095.157522863,-20223563.220096476,2505349.6214485215,56040891.76991929,3615412.7246745434,-1743191.8527439758,-15578281.102984415,-11498158.978773616,-40466100.39646599,15267057.337115042,-8870105.342692964,11745344.047490213,9815675.749018049,23084747.34116201,-915170.2680234817,208145.27315765482,6504.571177551109,13.302278417573298,438.52117882685616,-344.49666851043503,114.3122372909643,-1556899.7868639315,0.027292780377635453,0.1875699293226705,0.5133860466395684,-191.1145504443583,8981.898745421475,-23742.242233289326,2660.720489908973,-1690.1755866143649,2200911.7728023115,-120184.79738028899,-789687.2337321591,568301.4239403856,-77943397.60956131,-14523755.35992932,-7096764.677375251
-17976.163911983633,11424580.998118028,-1490.4753753490097,-1454.2343185270354,318.35669814068973,77.82778056664094,61.66347828771043,109.28442687060178,645.5921360329762,-10.15458189457194,1090.282485232257,-1892.6132861272995,42497372.87763449,413860.71106922615,3046114.423861432,13927672.313625744,-20176171.714971907,2415852.318053535,59293381.26055438,2898550.8543621125,-1776393.7669819957,-18349213.214081272,-12028700.103520539,-39300251.56189935,14732038.76710791,-8855149.807442252,12384629.1447833,10102498.407250479,25409120.43872158,-944916.5063933346,220104.89568435273,9658.686022307138,13.82902782337321,419.4052364511384,-332.25119181910543,117.04605994208876,-1539380.6619246583,0.01725532674459273,0.24761316744202183,0.5615259714310713,-184.32942985167696,10028.321462958122,-22818.76112024579,2331.206358107661,-1633.3257976417192,2220499.12429288,203.69480299956922,-786700.3137096376,476788.12302560284,-78598564.53195843,-16749385.264632482,-8603087.776827013
-17372.76073839599,11614613.453315228,-1330.2524295454718,-1457.4954173580052,412.53713247018084,84.65761754668443,53.84098854628464,112.30992035774656,722.4865723109342,-10.917808750129339,1126.5098222375032,-1843.2258635433482,40330202.16417297,413787.24281186063,3176073.534949095,14026036.917990148,-17834555.806925707,2447235.417491935,59602902.70244018,2823160.077474995,-1643893.197786958,-17649241.41011717,-11340297.389292276,-38946196.256667085,15146081.943553148,-8443504.469862742,10273534.290726392,10822808.256848648,24053839.769947167,-937457.8670708981,205041.72273984805,8530.614933909614,13.976651371414425,266.4193632102023,-327.1083960176794,87.83464348655036,-1499178.998710169,0.016223641221076696,0.18954458963114446,0.5426240667272266,-191.0496203907662,9875.751219180163,-23054.506025736446,1936.880322160993,-1632.9263074006917,2153589.6243359502,-110196.60908380609,-707395.1068403657,479188.84845296957,-81093689.60174404,-16155864.4242693,-7720460.756690232
-29235.864450704306,2194613.2171216365,-3.578783747461353,13517.49592625475,-648.0415279492777,-0.36284306433946156,372.15719882330495,25.99501939600465,-1389.8951709756047,99.58756508370968,-650.177271082774,-647.9638966159528,-51506552.544538,108815.82396799623,231866.45051622787,7515512.561638335,-395478.46774949506,2275466.3926658845,24599661.320096847,-3847321.727948232,-1190213.7820738768,68731363.59752816,-1346356.4324814752,-27852311.18453539,-1286885.2026848055,10077918.340680458,4236501.590340231,5831228.023481499,-3583875.3804726405,-1752213.4243470856,-153027.5876450374,73124.82655012558,10.197873513028924,-1004.7793356468064,-361.13643408249595,1542.8677562776109,4197900.785274933,-0.2878025805040815,-0.21664713251199735,0.1272975725357683,492.3236203197405,17414.804968106706,9776.700346864198,15933.71896256247,314.1658116645865,-921532.7069236427,-494514.5172936579,399134.7989983187,-444353.2246673918,-2756945.8044243436,-24171412.08894748,-53818062.57159817
-18538.38298624339,11561957.615651898,-1405.9560642350796,-1372.2041395171443,370.36266939640313,81.18740985765135,66.82006895634439,119.92837314308882,500.21143166370933,-7.082532534253112,1151.0985766255826,-1922.1345176742493,41321261.709881224,434650.7555338728,2690745.3145426135,14465214.725922437,-19873712.967351504,2816758.020975641,57295705.430443496,3675918.3911117082,-1088632.6915223924,-17178338.03189169,-12133847.572477365,-39728224.29155319,14528128.654652307,-8581100.343120778,11652617.84280371,10034076.78035454,23419374.18164141,-998774.9738456343,217282.3751376029,9422.74430175409,11.849542073007555,471.0508779766733,-333.8566153474287,120.08918172490732,-1588836.7248103307,0.021795555036105696,0.12905883599785814,0.5666738254100441,-206.59609169082538,9228.086626383594,-22051.119708403723,1724.7335556840744,-1610.5774006980614,2167864.5977490097,-55291.86512867578,-670185.4580468717,451308.6613960221,-79509791.77372399,-17036337.35645714,-7252240.584572114
-29421.925928185214,3680568.875446072,37.151562377923604,13705.828218102348,-660.6427293300775,-0.09164728626450014,363.9421183723448,38.137995046342645,-1374.7332650633693,96.95924962809188,-639.8652100291124,-653.7628082526792,-51842823.33940982,102823.01192250187,322219.3780668087,7348937.627623457,95734.4545445256,2338257.5423154286,23728221.040762123,-3779081.815727346,-1405509.6680054776,70008185.12691362,-1186539.0651527704,-25776998.41078029,-1421430.3536688236,10216968.13576607,3521488.089637812,6262893.730016194,-4605228.303547612,-1752117.317749333,-152277.82644173663,74067.86245886871,10.351543284343983,-1085.8393406555747,-356.802645132517,1577.591051035747,4151005.7135158926,-0.2860591527670399,-0.2248029591817164,0.10871279416090474,481.20579501956774,16703.961365141487,9684.447990935681,15910.545539779347,353.7146125649864,-965903.7873670207,-491556.98640055815,397751.21999210597,-434790.8440408526,-2774816.065192839,-24603414.305531736,-54557689.06308957
-29366.97320583277,2857572.1332172006,41.20147514901493,13285.09464184554,-656.2441784306534,-3.06541201818688,372.0106369841077,28.530256138477228,-1410.2308114403663,98.03961089432244,-681.7943453589542,-658.348941338933,-51513564.39582125,106426.31849630424,202884.284489654,7503784.055709092,675673.3918379359,2430658.5096169887,22695378.193994947,-3719845.1158660282,-1072880.703174321,69282852.53096363,-1370576.9598664506,-26407523.701661892,-1119585.691021939,9922926.977176113,3720262.0577370855,6180757.38936563,-3335253.090564367,-1865780.491737054,-158842.67328728762,73641.67458012313,9.921774836194459,-978.2394848913807,-353.6754668277305,1581.0663024754972,4157103.975260648,-0.2847482173768348,-0.2235295310196171,0.10986963695210897,487.30198526994013,17270.505215741956,10202.709528120713,16067.685983792113,336.8200718898266,-934793.795583543,-476956.376822895,379544.83616090956,-430913.2264491037,-2608163.429710755,-24331254.909836497,-54823227.91881703
-29639.399550391645,2388556.6940033305,43.921045733606555,13488.849106667103,-658.0101996834409,-1.49789293342171,365.8004994865828,38.786076842897565,-1391.5803526802174,101.90445730292514,-673.7524732371894,-639.567324713498,-50425977.38367531,104488.22721896414,202259.7230454448,7181280.23104595,574827.5988087822,2341023.2503890167,22370073.239420075,-3682959.7963044406,-927837.4288594071,69994384.46119325,-1193746.4593963851,-25882758.269461907,-1021245.2810300661,9889924.352301005,4237912.949496615,6162285.0906037325,-4910099.826832945,-1810785.089363723,-152601.3933270798,73764.93526750468,9.628756047157879,-1039.3169206616672,-350.9833174271804,1541.0714905597094,4176622.792145443,-0.2877305575125425,-0.21728644043706596,0.1051278743549399,476.8426836439389,17062.34971608041,9739.30771118795,15730.880629594987,312.2038954902659,-949226.6267612044,-497374.84071373765,364709.37691962335,-431229.1748583003,-1993731.7720786165,-24074721.731973235,-54115969.57342842
